constructorResultsId,raceId,constructorId,points,status
12464,599,mclaren,6,\N
12490,600,mclaren,0,\N
12480,600,ferrari,9,\N
12500,601,ferrari,2,\N
12498,601,mclaren,6,\N
12519,602,ferrari,0,\N
12513,602,mclaren,6,\N
12528,603,ferrari,6,\N
12527,603,mclaren,9,\N
12549,604,ferrari,0,\N
12544,604,mclaren,3,\N
12178,605,mclaren,2,\N
12177,605,ferrari,3,\N
12033,606,ferrari,3,\N
12032,606,mclaren,4,\N
12187,607,ferrari,3,\N
12197,608,mclaren,3,\N
12209,609,mclaren,0,\N
12222,610,ferrari,0,\N
12217,610,mclaren,2,\N
12230,611,ferrari,1,\N
12226,611,mclaren,9,\N
12264,612,mclaren,0,\N
12262,612,ferrari,2,\N
12276,613,ferrari,0,\N
12284,614,mclaren,3,\N
12294,615,mclaren,4,\N
12308,616,mclaren,0,\N
12307,616,ferrari,0,\N
12318,617,ferrari,0,\N
12314,617,mclaren,4,\N
12324,618,mclaren,9,\N
12338,619,mclaren,3,\N
12051,620,ferrari,4,\N
12050,620,mclaren,6,\N
12060,621,ferrari,3,\N
12070,622,mclaren,2,\N
12068,622,ferrari,6,\N
12080,623,mclaren,2,\N
12077,623,ferrari,6,\N
12103,624,ferrari,0,\N
12097,624,mclaren,4,\N
12110,625,mclaren,0,\N
12118,626,ferrari,1,\N
12116,626,mclaren,4,\N
12128,627,mclaren,2,\N
12125,627,ferrari,9,\N
12136,628,mclaren,6,\N
12151,629,ferrari,0,\N
12148,629,mclaren,4,\N
12159,630,ferrari,2,\N
12157,630,mclaren,10,\N
12168,631,ferrari,2,\N
12166,631,mclaren,4,\N
11844,632,mclaren,1,\N
11840,632,ferrari,9,\N
11854,633,mclaren,2,\N
11851,633,ferrari,6,\N
11862,634,mclaren,3,\N
11861,634,ferrari,4,\N
11868,635,ferrari,9,\N
11883,636,mclaren,0,\N
11900,638,ferrari,4,\N
11914,639,mclaren,0,\N
11923,640,mclaren,0,\N
11933,641,ferrari,0,\N
11931,641,mclaren,4,\N
11941,642,ferrari,1,\N
11721,643,ferrari,0,\N
11729,644,ferrari,0,\N
11744,646,ferrari,3,\N
11750,647,ferrari,4,\N
11764,648,ferrari,0,\N
11770,649,ferrari,3,\N
8305,17,red_bull,18,\N
8310,17,williams,0,\N
8311,17,mclaren,0,\N
8312,17,ferrari,0,\N
11822,654,ferrari,3,\N
11525,656,ferrari,0,\N
11531,657,ferrari,0,\N
11542,659,ferrari,4,\N
11555,661,ferrari,0,\N
11567,663,ferrari,1,\N
11574,664,ferrari,0,\N
11580,665,ferrari,2,\N
11587,666,ferrari,0,\N
11261,667,ferrari,3,\N
11277,668,ferrari,0,\N
11292,670,ferrari,4,\N
11303,671,ferrari,3,\N
11310,672,ferrari,9,\N
11320,673,ferrari,6,\N
11333,674,ferrari,3,\N
11344,675,ferrari,4,\N
11368,677,mclaren,0,\N
11167,680,ferrari,4,\N
11179,681,ferrari,3,\N
11189,682,ferrari,4,\N
11198,683,ferrari,0,\N
11204,684,ferrari,4,\N
11212,685,ferrari,4,\N
11226,686,ferrari,1,\N
11237,687,ferrari,0,\N
11245,688,ferrari,0,\N
11255,689,ferrari,0,\N
11112,694,ferrari,1,\N
11145,697,ferrari,0,\N
10925,701,ferrari,0,\N
10929,702,ferrari,4,\N
10948,704,ferrari,0,\N
10956,705,ferrari,1,\N
10961,706,ferrari,3,\N
10980,708,ferrari,0,\N
10728,709,ferrari,0,\N
10744,711,ferrari,0,\N
10752,712,ferrari,0,\N
10757,713,ferrari,4,\N
10536,720,ferrari,0,\N
10559,722,ferrari,0,\N
10596,725,ferrari,0,\N
10606,726,ferrari,2,\N
10620,727,ferrari,0,\N
10329,729,ferrari,4,\N
10344,731,ferrari,4,\N
10363,733,ferrari,0,\N
10371,734,ferrari,1,\N
10028,749,aston,0,\N
10026,749,ferrari,2,\N
10007,747,ferrari,4,\N
9999,746,ferrari,8,\N
9872,763,aston,0,\N
9935,762,aston,0,\N
9933,762,ferrari,4,\N
9910,758,aston,0,\N
9908,758,ferrari,2,\N
9888,756,ferrari,6,\N
9665,775,ferrari,10,\N
9659,774,ferrari,6,\N
9653,773,ferrari,6,\N
9647,772,ferrari,3,\N
9638,771,ferrari,8,\N
9632,770,ferrari,8,\N
9627,769,ferrari,6,\N
9927,761,ferrari,8,\N
9919,760,aston,0,\N
9615,767,ferrari,2,\N
9605,766,ferrari,6,\N
9602,765,ferrari,6,\N
11127,696,ferrari,9,\N
11120,695,ferrari,1,\N
11089,692,ferrari,6,\N
11079,691,ferrari,9,\N
11071,690,ferrari,6,\N
10969,707,ferrari,3,\N
10937,703,ferrari,4,\N
10912,700,ferrari,6,\N
10897,699,ferrari,6,\N
10801,718,ferrari,6,\N
10792,717,ferrari,6,\N
10781,716,ferrari,9,\N
10773,715,ferrari,9,\N
10764,714,ferrari,9,\N
10732,710,ferrari,6,\N
10627,728,ferrari,2,\N
10576,724,ferrari,9,\N
10564,723,ferrari,6,\N
10543,721,ferrari,4,\N
10521,719,ferrari,3,\N
10378,735,ferrari,3,\N
10335,730,ferrari,6,\N
10236,744,ferrari,9,\N
10230,743,ferrari,6,\N
10220,742,ferrari,19,\N
10211,741,ferrari,9,\N
10205,740,ferrari,9,\N
10200,739,ferrari,9,\N
10194,738,ferrari,6,\N
9911,759,ferrari,8,\N
9877,764,ferrari,4,\N
9870,763,ferrari,6,\N
10056,754,ferrari,8,\N
10053,753,ferrari,3,\N
10047,752,aston,0,\N
10045,752,ferrari,1,\N
10038,751,ferrari,0,\N
10031,750,ferrari,3,\N
11338,674,mclaren,0,\N
11359,676,ferrari,0,\N
11372,677,ferrari,0,\N
11382,678,ferrari,0,\N
11538,658,ferrari,0,\N
11550,660,ferrari,0,\N
11777,650,ferrari,6,\N
11787,651,ferrari,15,\N
11798,652,ferrari,9,\N
11809,653,ferrari,9,\N
11831,655,ferrari,9,\N
11739,645,ferrari,0,\N
11875,635,mclaren,0,\N
11887,636,ferrari,0,\N
11897,637,mclaren,0,\N
11898,637,ferrari,0,\N
11908,638,mclaren,0,\N
11917,639,ferrari,0,\N
11927,640,ferrari,0,\N
11944,642,mclaren,0,\N
12058,621,mclaren,9,\N
12185,607,mclaren,6,\N
12112,625,ferrari,0,\N
12145,628,ferrari,0,\N
12202,608,ferrari,0,\N
12214,609,ferrari,0,\N
12270,613,mclaren,9,\N
12333,618,ferrari,0,\N
12342,619,ferrari,0,\N
12377,592,ferrari,0,\N
12432,596,ferrari,0,\N
12567,576,williams,0,\N
12630,580,williams,0,\N
12647,581,williams,0,\N
12773,582,ferrari,9,\N
12789,583,ferrari,6,\N
12806,584,mclaren,4,\N
12804,584,ferrari,9,\N
12820,585,mclaren,9,\N
12837,586,williams,6,\N
12868,588,mclaren,6,\N
12867,588,ferrari,9,\N
12884,589,mclaren,6,\N
12883,589,ferrari,9,\N
12833,585,williams,0,\N
12896,589,williams,0,\N
12955,563,williams,0,\N
13017,567,ferrari,0,\N
13090,572,mclaren,0,\N
13147,543,mclaren,0,\N
13293,553,mclaren,0,\N
13562,536,williams,0,\N
13593,538,williams,0,\N
13819,521,ferrari,3,\N
13817,521,williams,15,\N
13842,523,mclaren,0,\N
13860,524,mclaren,0,\N
13900,337,ferrari,43,\N
13901,337,mclaren,21,\N
13902,337,red_bull,16,\N
13903,337,mercedes,18,\N
13905,337,williams,1,\N
13909,337,sauber,0,\N
13912,338,mclaren,33,\N
13914,338,ferrari,27,\N
13915,338,mercedes,11,\N
13917,338,williams,4,\N
13918,338,red_bull,2,\N
13920,338,sauber,0,\N
13924,339,red_bull,43,\N
13925,339,mercedes,15,\N
13928,339,mclaren,12,\N
13929,339,ferrari,6,\N
13931,339,williams,1,\N
13935,339,sauber,0,\N
13936,340,mclaren,43,\N
13937,340,mercedes,16,\N
13938,340,ferrari,14,\N
13940,340,red_bull,12,\N
13942,340,williams,0,\N
13947,340,sauber,0,\N
13948,341,red_bull,40,\N
13949,341,ferrari,26,\N
13950,341,mercedes,12,\N
13951,341,mclaren,10,\N
13954,341,williams,2,\N
13956,341,sauber,0,\N
13960,342,red_bull,43,\N
13962,342,ferrari,20,\N
13963,342,mclaren,10,\N
13964,342,mercedes,6,\N
13969,342,williams,0,\N
13970,342,sauber,0,\N
13972,343,mclaren,43,\N
13973,343,red_bull,15,\N
13974,343,mercedes,22,\N
13976,343,ferrari,10,\N
13978,343,sauber,1,\N
13980,343,williams,0,\N
13984,344,mclaren,43,\N
13985,344,ferrari,15,\N
13986,344,red_bull,22,\N
13987,344,mercedes,8,\N
13991,344,williams,0,\N
13995,344,sauber,0,\N
13996,345,red_bull,25,\N
13997,345,mclaren,33,\N
13998,345,williams,12,\N
14001,345,sauber,6,\N
14002,345,ferrari,4,\N
14004,345,mercedes,1,\N
14008,346,red_bull,31,\N
14009,346,mclaren,30,\N
14010,346,mercedes,17,\N
14011,346,williams,11,\N
14012,346,sauber,8,\N
14016,346,ferrari,0,\N
14020,347,ferrari,43,\N
14021,347,red_bull,23,\N
14022,347,mclaren,22,\N
14024,347,mercedes,6,\N
14025,347,sauber,0,\N
14026,347,williams,0,\N
14032,348,red_bull,40,\N
14033,348,ferrari,30,\N
14035,348,williams,9,\N
14036,348,sauber,8,\N
14037,348,mclaren,4,\N
14038,348,mercedes,0,\N
14044,349,mclaren,25,\N
14045,349,red_bull,18,\N
14047,349,ferrari,12,\N
14049,349,mercedes,14,\N
14050,349,sauber,4,\N
14052,349,williams,0,\N
14056,350,ferrari,40,\N
14057,350,mclaren,18,\N
14058,350,red_bull,20,\N
14059,350,mercedes,12,\N
14060,350,williams,7,\N
14064,350,sauber,0,\N
14068,351,ferrari,29,\N
14069,351,red_bull,33,\N
14070,351,mclaren,12,\N
14071,351,mercedes,10,\N
14072,351,williams,9,\N
14078,351,sauber,0,\N
14080,352,red_bull,43,\N
14081,352,ferrari,15,\N
14082,352,mclaren,22,\N
14083,352,mercedes,8,\N
14084,352,sauber,10,\N
14085,352,williams,2,\N
14092,353,ferrari,40,\N
14093,353,mclaren,18,\N
14094,353,mercedes,12,\N
14097,353,williams,7,\N
14098,353,sauber,6,\N
14102,353,red_bull,0,\N
14104,354,red_bull,43,\N
14105,354,ferrari,15,\N
14106,354,mclaren,22,\N
14107,354,mercedes,14,\N
14108,354,williams,4,\N
14110,354,sauber,1,\N
14116,355,red_bull,29,\N
14117,355,mclaren,33,\N
14118,355,mercedes,12,\N
14120,355,ferrari,7,\N
14122,355,sauber,0,\N
14123,355,williams,0,\N
14129,841,red_bull,35,\N
14130,841,mclaren,26,\N
14132,841,ferrari,18,\N
14133,841,sauber,0,\N
14138,841,williams,0,\N
14139,841,mercedes,0,\N
14140,842,red_bull,37,\N
14141,842,mclaren,22,\N
14143,842,ferrari,18,\N
14144,842,sauber,6,\N
14145,842,mercedes,2,\N
14151,842,williams,0,\N
14152,843,mclaren,37,\N
14153,843,red_bull,33,\N
14154,843,mercedes,14,\N
14155,843,ferrari,14,\N
14157,843,sauber,1,\N
14159,843,williams,0,\N
14164,844,red_bull,43,\N
14165,844,ferrari,15,\N
14166,844,mclaren,20,\N
14167,844,mercedes,10,\N
14170,844,sauber,1,\N
14172,844,williams,0,\N
14176,845,red_bull,37,\N
14177,845,mclaren,33,\N
14178,845,ferrari,10,\N
14179,845,mercedes,14,\N
14181,845,sauber,3,\N
14184,845,williams,0,\N
14188,846,red_bull,37,\N
14189,846,ferrari,18,\N
14190,846,mclaren,23,\N
14191,846,sauber,10,\N
14194,846,williams,2,\N
14196,846,mercedes,0,\N
14200,847,mclaren,25,\N
14201,847,red_bull,33,\N
14202,847,mercedes,12,\N
14204,847,ferrari,8,\N
14205,847,sauber,6,\N
14207,847,williams,2,\N
14212,848,red_bull,40,\N
14213,848,ferrari,28,\N
14214,848,mclaren,20,\N
14215,848,mercedes,6,\N
14219,848,sauber,0,\N
14220,848,williams,0,\N
14224,849,ferrari,35,\N
14225,849,red_bull,33,\N
14226,849,mclaren,12,\N
14227,849,mercedes,10,\N
14228,849,sauber,6,\N
14232,849,williams,0,\N
14236,850,mclaren,25,\N
14237,850,ferrari,28,\N
14238,850,red_bull,27,\N
14240,850,mercedes,10,\N
14241,850,sauber,2,\N
14244,850,williams,0,\N
14248,851,mclaren,37,\N
14249,851,red_bull,28,\N
14250,851,ferrari,23,\N
14253,851,mercedes,2,\N
14254,851,sauber,0,\N
14256,851,williams,0,\N
14260,852,red_bull,43,\N
14261,852,mclaren,15,\N
14262,852,ferrari,16,\N
14263,852,mercedes,18,\N
14266,852,williams,1,\N
14267,852,sauber,0,\N
14272,853,red_bull,25,\N
14273,853,mclaren,30,\N
14274,853,ferrari,23,\N
14275,853,mercedes,10,\N
14279,853,williams,0,\N
14283,853,sauber,0,\N
14284,854,red_bull,40,\N
14285,854,mclaren,28,\N
14286,854,ferrari,14,\N
14288,854,mercedes,6,\N
14289,854,sauber,1,\N
14290,854,williams,0,\N
14296,855,mclaren,35,\N
14297,855,ferrari,24,\N
14298,855,red_bull,27,\N
14299,855,mercedes,9,\N
14300,855,sauber,4,\N
14303,855,williams,0,\N
14308,856,red_bull,40,\N
14309,856,mclaren,30,\N
14310,856,ferrari,18,\N
14312,856,mercedes,4,\N
14314,856,williams,0,\N
14317,856,sauber,0,\N
14320,857,red_bull,37,\N
14321,857,mclaren,24,\N
14322,857,ferrari,15,\N
14323,857,mercedes,18,\N
14326,857,sauber,1,\N
14329,857,williams,0,\N
14332,858,mclaren,40,\N
14333,858,ferrari,28,\N
14334,858,red_bull,12,\N
14335,858,mercedes,14,\N
14337,858,sauber,1,\N
14338,858,williams,0,\N
14344,859,red_bull,43,\N
14345,859,mclaren,15,\N
14346,859,ferrari,22,\N
14348,859,mercedes,6,\N
14349,859,sauber,2,\N
14352,859,williams,0,\N
14356,860,mclaren,40,\N
14357,860,red_bull,30,\N
14358,860,ferrari,10,\N
14359,860,sauber,12,\N
14363,860,mercedes,0,\N
14364,860,williams,0,\N
14367,861,ferrari,25,\N
14368,861,sauber,18,\N
14369,861,mclaren,15,\N
14370,861,red_bull,12,\N
14372,861,williams,8,\N
14375,861,mercedes,1,\N
14379,862,mercedes,25,\N
14380,862,mclaren,33,\N
14381,862,red_bull,22,\N
14383,862,williams,10,\N
14384,862,ferrari,2,\N
14385,862,sauber,1,\N
14391,863,red_bull,37,\N
14393,863,mercedes,11,\N
14395,863,ferrari,8,\N
14396,863,mclaren,4,\N
14397,863,sauber,0,\N
14402,863,williams,0,\N
14403,864,williams,25,\N
14404,864,ferrari,18,\N
14406,864,sauber,10,\N
14407,864,red_bull,8,\N
14408,864,mercedes,6,\N
14409,864,mclaren,6,\N
14415,865,red_bull,37,\N
14416,865,mercedes,18,\N
14417,865,ferrari,23,\N
14418,865,mclaren,10,\N
14421,865,williams,1,\N
14422,865,sauber,0,\N
14427,866,mclaren,25,\N
14429,866,sauber,17,\N
14430,866,red_bull,18,\N
14431,866,ferrari,11,\N
14432,866,mercedes,8,\N
14434,866,williams,0,\N
14439,867,ferrari,25,\N
14441,867,mercedes,23,\N
14442,867,red_bull,12,\N
14444,867,mclaren,4,\N
14445,867,sauber,2,\N
14446,867,williams,1,\N
14451,868,red_bull,40,\N
14452,868,ferrari,30,\N
14454,868,mercedes,6,\N
14455,868,mclaren,5,\N
14456,868,williams,2,\N
14457,868,sauber,0,\N
14463,869,ferrari,25,\N
14464,869,red_bull,14,\N
14465,869,mclaren,18,\N
14467,869,sauber,20,\N
14468,869,mercedes,7,\N
14471,869,williams,0,\N
14475,870,mclaren,33,\N
14477,870,red_bull,16,\N
14478,870,ferrari,12,\N
14479,870,williams,6,\N
14480,870,mercedes,1,\N
14482,870,sauber,0,\N
14487,871,mclaren,25,\N
14488,871,red_bull,26,\N
14491,871,ferrari,10,\N
14492,871,mercedes,6,\N
14494,871,williams,0,\N
14495,871,sauber,0,\N
14499,872,mclaren,25,\N
14500,872,sauber,20,\N
14501,872,ferrari,27,\N
14503,872,mercedes,14,\N
14505,872,williams,1,\N
14510,872,red_bull,0,\N
14511,873,red_bull,25,\N
14512,873,mclaren,18,\N
14513,873,ferrari,19,\N
14515,873,mercedes,10,\N
14518,873,sauber,1,\N
14524,874,red_bull,27,\N
14522,873,williams,0,\N
14525,874,ferrari,18,\N
14526,874,sauber,15,\N
14527,874,mclaren,22,\N
14530,874,williams,4,\N
14532,874,mercedes,0,\N
14536,875,red_bull,43,\N
14537,875,ferrari,27,\N
14541,875,mclaren,1,\N
14542,875,sauber,0,\N
14543,875,mercedes,0,\N
14544,875,williams,0,\N
14548,876,red_bull,40,\N
14549,876,ferrari,26,\N
14550,876,mclaren,22,\N
14553,876,williams,1,\N
14554,876,mercedes,0,\N
14556,876,sauber,0,\N
14561,877,ferrari,24,\N
14562,877,red_bull,15,\N
14563,877,mclaren,12,\N
14564,877,williams,14,\N
14565,877,sauber,8,\N
14568,877,mercedes,0,\N
14572,878,mclaren,35,\N
14573,878,red_bull,18,\N
14574,878,ferrari,27,\N
14577,878,williams,3,\N
14578,878,sauber,0,\N
14580,878,mercedes,0,\N
14584,879,mclaren,25,\N
14585,879,ferrari,33,\N
14586,879,red_bull,20,\N
14588,879,mercedes,6,\N
14590,879,sauber,2,\N
14595,879,williams,0,\N
14597,880,ferrari,30,\N
14598,880,red_bull,23,\N
14599,880,mercedes,10,\N
14601,880,mclaren,2,\N
14603,880,sauber,0,\N
14604,880,williams,0,\N
14607,881,red_bull,43,\N
14608,881,mercedes,27,\N
14609,881,ferrari,10,\N
14611,881,sauber,4,\N
14612,881,mclaren,2,\N
14614,881,williams,0,\N
14618,882,ferrari,33,\N
14620,882,mercedes,15,\N
14621,882,red_bull,12,\N
14622,882,mclaren,10,\N
14625,882,sauber,1,\N
14626,882,williams,0,\N
14629,883,red_bull,31,\N
14632,883,mercedes,12,\N
14633,883,mclaren,9,\N
14634,883,ferrari,4,\N
14635,883,williams,0,\N
14636,883,sauber,0,\N
14640,884,ferrari,40,\N
14642,884,red_bull,22,\N
14643,884,mercedes,8,\N
14645,884,mclaren,6,\N
14647,884,sauber,0,\N
14648,884,williams,0,\N
14651,885,mercedes,37,\N
14652,885,red_bull,33,\N
14654,885,mclaren,8,\N
14655,885,ferrari,6,\N
14658,885,sauber,0,\N
14659,885,williams,0,\N
14662,886,red_bull,37,\N
14663,886,ferrari,22,\N
14664,886,mercedes,25,\N
14668,886,mclaren,0,\N
14669,886,williams,0,\N
14672,886,sauber,0,\N
14673,887,mercedes,37,\N
14674,887,red_bull,18,\N
14675,887,ferrari,23,\N
14679,887,sauber,1,\N
14680,887,williams,0,\N
14681,887,mclaren,0,\N
14684,888,red_bull,31,\N
14686,888,ferrari,12,\N
14687,888,mercedes,12,\N
14688,888,mclaren,12,\N
14689,888,sauber,1,\N
14692,888,williams,0,\N
14695,890,mercedes,25,\N
14697,890,red_bull,27,\N
14698,890,ferrari,14,\N
14699,890,mclaren,8,\N
14700,890,williams,1,\N
14701,890,sauber,0,\N
14706,891,red_bull,35,\N
14707,891,ferrari,24,\N
14708,891,mercedes,27,\N
14709,891,mclaren,8,\N
14713,891,sauber,0,\N
14714,891,williams,0,\N
14717,892,red_bull,40,\N
14718,892,ferrari,30,\N
14719,892,sauber,10,\N
14720,892,mercedes,10,\N
14723,892,mclaren,1,\N
14724,892,williams,0,\N
14728,893,red_bull,25,\N
14729,893,ferrari,26,\N
14731,893,mercedes,22,\N
14732,893,mclaren,10,\N
14733,893,sauber,2,\N
14735,893,williams,0,\N
14739,894,red_bull,25,\N
14741,894,sauber,12,\N
14742,894,mercedes,16,\N
14743,894,ferrari,10,\N
14744,894,mclaren,5,\N
14745,894,williams,0,\N
14750,895,red_bull,43,\N
14752,895,ferrari,13,\N
14753,895,sauber,14,\N
14754,895,mercedes,4,\N
14755,895,mclaren,2,\N
14758,895,williams,0,\N
14761,896,red_bull,25,\N
14762,896,mercedes,26,\N
14764,896,ferrari,12,\N
14765,896,mclaren,10,\N
14768,896,williams,0,\N
14769,896,sauber,0,\N
14772,897,red_bull,43,\N
14773,897,mercedes,21,\N
14775,897,ferrari,14,\N
14777,897,mclaren,2,\N
14778,897,williams,0,\N
14779,897,sauber,0,\N
14783,898,red_bull,40,\N
14785,898,mercedes,14,\N
14786,898,ferrari,10,\N
14787,898,sauber,8,\N
14788,898,mclaren,7,\N
14789,898,williams,4,\N
14794,899,red_bull,43,\N
14795,899,ferrari,21,\N
14796,899,mclaren,20,\N
14797,899,mercedes,12,\N
14798,899,sauber,4,\N
14802,899,williams,0,\N
16881,1120,ferrari,18,\N
16880,1120,red_bull,38,\N
14808,900,mercedes,25,\N
14809,900,red_bull,0,\N
14810,900,mclaren,33,\N
14811,900,ferrari,18,\N
14812,900,williams,10,\N
14815,900,sauber,0,\N
14819,901,mercedes,43,\N
14820,901,red_bull,15,\N
14821,901,ferrari,12,\N
14823,901,mclaren,10,\N
14824,901,williams,10,\N
14829,901,sauber,0,\N
14830,902,mercedes,43,\N
14832,902,red_bull,20,\N
14833,902,williams,10,\N
14834,902,ferrari,3,\N
14839,902,mclaren,0,\N
14840,902,sauber,0,\N
14841,903,mercedes,43,\N
14842,903,ferrari,19,\N
14843,903,red_bull,22,\N
14845,903,williams,6,\N
14847,903,mclaren,0,\N
14849,903,sauber,0,\N
15820,1007,red_bull,25,\N
14853,904,mercedes,43,\N
14854,904,red_bull,27,\N
14855,904,williams,10,\N
14856,904,ferrari,14,\N
14859,904,mclaren,0,\N
14861,904,sauber,0,\N
14864,905,mercedes,43,\N
14865,905,red_bull,15,\N
14866,905,ferrari,12,\N
14868,905,mclaren,9,\N
14869,905,williams,6,\N
14873,905,sauber,0,\N
14875,906,red_bull,40,\N
14876,906,mercedes,18,\N
14877,906,mclaren,14,\N
14879,906,ferrari,9,\N
14880,906,williams,6,\N
14882,906,sauber,0,\N
14886,907,mercedes,43,\N
14887,907,williams,27,\N
14888,907,ferrari,11,\N
14890,907,mclaren,6,\N
14891,907,red_bull,4,\N
14893,907,sauber,0,\N
14897,908,mercedes,25,\N
14898,908,williams,18,\N
14899,908,red_bull,25,\N
14900,908,mclaren,18,\N
14901,908,ferrari,8,\N
14905,908,sauber,0,\N
14908,909,mercedes,40,\N
14909,909,williams,18,\N
14910,909,red_bull,20,\N
14911,909,ferrari,10,\N
14913,909,mclaren,6,\N
14916,909,sauber,0,\N
14919,910,red_bull,31,\N
14920,910,ferrari,26,\N
14921,910,mercedes,27,\N
14922,910,williams,14,\N
14924,910,mclaren,1,\N
14925,910,sauber,0,\N
14930,911,red_bull,35,\N
14931,911,mercedes,18,\N
14932,911,williams,15,\N
14933,911,ferrari,18,\N
14934,911,mclaren,8,\N
14937,911,sauber,0,\N
14941,912,mercedes,43,\N
14942,912,williams,27,\N
14943,912,red_bull,18,\N
14945,912,mclaren,5,\N
14946,912,ferrari,2,\N
14949,912,sauber,0,\N
14952,913,mercedes,25,\N
14953,913,red_bull,33,\N
14954,913,ferrari,16,\N
14955,913,williams,10,\N
14958,913,mclaren,1,\N
14962,913,sauber,0,\N
14963,914,mercedes,43,\N
14964,914,red_bull,27,\N
14965,914,mclaren,10,\N
14966,914,williams,14,\N
14969,914,ferrari,0,\N
14970,914,sauber,0,\N
14974,915,mercedes,43,\N
14975,915,williams,15,\N
14976,915,mclaren,22,\N
14977,915,ferrari,10,\N
14978,915,red_bull,10,\N
14981,915,sauber,0,\N
16883,1120,mclaren,18,\N
16882,1120,mercedes,17,\N
14987,916,mercedes,43,\N
14988,916,red_bull,21,\N
14989,916,williams,22,\N
14990,916,ferrari,8,\N
14991,916,mclaren,4,\N
14994,916,sauber,0,\N
14996,917,mercedes,43,\N
14997,917,williams,16,\N
14998,917,mclaren,14,\N
14999,917,red_bull,10,\N
15000,917,ferrari,14,\N
15004,917,sauber,0,\N
15005,918,mercedes,50,\N
15006,918,williams,66,\N
15007,918,red_bull,32,\N
15008,918,mclaren,20,\N
15010,918,ferrari,6,\N
15013,918,sauber,0,\N
15821,1007,ferrari,33,\N
15015,926,mercedes,43,\N
15016,926,ferrari,15,\N
15017,926,williams,12,\N
15018,926,sauber,14,\N
15019,926,red_bull,8,\N
15022,926,mclaren,0,\N
15024,927,ferrari,37,\N
15025,927,mercedes,33,\N
15026,927,williams,18,\N
15028,927,red_bull,3,\N
15030,927,sauber,0,\N
15033,927,mclaren,0,\N
15034,928,mercedes,43,\N
15035,928,ferrari,27,\N
15036,928,williams,18,\N
15038,928,sauber,5,\N
15039,928,red_bull,2,\N
15041,928,mclaren,0,\N
15044,929,mercedes,40,\N
15045,929,ferrari,28,\N
15046,929,williams,13,\N
15047,929,red_bull,10,\N
15050,929,mclaren,0,\N
15051,929,sauber,0,\N
15054,930,mercedes,43,\N
15055,930,ferrari,25,\N
15056,930,williams,20,\N
15057,930,red_bull,7,\N
15060,930,sauber,0,\N
15062,930,mclaren,0,\N
15064,931,mercedes,40,\N
15065,931,ferrari,26,\N
15066,931,red_bull,22,\N
15068,931,mclaren,4,\N
15069,931,sauber,2,\N
15072,931,williams,0,\N
15074,932,mercedes,43,\N
15075,932,williams,23,\N
15076,932,ferrari,22,\N
15079,932,red_bull,2,\N
15081,932,sauber,0,\N
15083,932,mclaren,0,\N
15084,933,mercedes,43,\N
15085,933,williams,25,\N
15086,933,ferrari,12,\N
15090,933,red_bull,1,\N
15091,933,sauber,0,\N
15093,933,mclaren,0,\N
15094,934,mercedes,43,\N
15095,934,ferrari,19,\N
15096,934,williams,22,\N
15097,934,red_bull,8,\N
15099,934,mclaren,1,\N
15100,934,sauber,0,\N
15104,936,ferrari,25,\N
15105,936,red_bull,33,\N
15107,936,mclaren,12,\N
15108,936,mercedes,12,\N
15110,936,sauber,1,\N
15111,936,williams,0,\N
15114,937,mercedes,43,\N
15116,937,red_bull,12,\N
15118,937,williams,10,\N
15119,937,ferrari,6,\N
15121,937,sauber,1,\N
15122,937,mclaren,0,\N
15125,938,mercedes,25,\N
15126,938,ferrari,28,\N
15127,938,williams,27,\N
15129,938,red_bull,5,\N
15130,938,sauber,2,\N
15132,938,mclaren,0,\N
15135,939,ferrari,40,\N
15136,939,red_bull,26,\N
15137,939,mercedes,12,\N
15138,939,williams,10,\N
15141,939,sauber,1,\N
15144,939,mclaren,0,\N
15145,940,mercedes,43,\N
15146,940,ferrari,27,\N
15147,940,williams,10,\N
15151,940,mclaren,0,\N
15152,940,red_bull,0,\N
15153,940,sauber,0,\N
15155,941,mercedes,25,\N
15156,941,ferrari,22,\N
15158,941,williams,12,\N
15159,941,red_bull,10,\N
15160,941,sauber,8,\N
15162,941,mclaren,2,\N
15166,942,mercedes,43,\N
15167,942,ferrari,15,\N
15170,942,mclaren,8,\N
15172,942,sauber,2,\N
15173,942,red_bull,1,\N
15175,942,williams,0,\N
15176,943,mercedes,43,\N
15177,943,williams,23,\N
15178,943,red_bull,22,\N
15182,943,sauber,0,\N
15183,943,mclaren,0,\N
15185,943,ferrari,0,\N
15186,944,mercedes,43,\N
15187,944,ferrari,27,\N
15188,944,williams,10,\N
15190,944,red_bull,6,\N
15193,944,sauber,0,\N
15194,944,mclaren,0,\N
15197,945,mercedes,43,\N
15198,945,ferrari,27,\N
15200,945,red_bull,9,\N
15201,945,williams,4,\N
15204,945,mclaren,0,\N
15205,945,sauber,0,\N
15208,948,mercedes,43,\N
15209,948,ferrari,15,\N
15210,948,red_bull,12,\N
15211,948,williams,14,\N
15212,948,haas,8,\N
15216,948,mclaren,0,\N
15217,948,sauber,0,\N
15219,949,mercedes,40,\N
15220,949,ferrari,18,\N
15221,949,red_bull,18,\N
15222,949,haas,10,\N
15224,949,williams,6,\N
15225,949,mclaren,1,\N
15227,949,sauber,0,\N
15230,950,mercedes,31,\N
15231,950,ferrari,28,\N
15232,950,red_bull,27,\N
